id,card,card_type,time,compony_id,line_id,car_id
12490101,682D293264F2AE5D3724B8E4B839B32562B0C1EE7C94D3C07EA534826EFFE2D9FB8F5F7729FEF968,0,2017-05-08 08:59:42.000,7,9014,50079558
12490194,38CBEC9B069E586FB3B55AE35544C919856516C92E9F53066E1820F0440BFFEFCF5D55F2167584A6,0,2017-05-08 08:59:44.000,7,9014,50079558
12490224,85E479215DD830C7FE382528DA86F94496D4698F669A202F3EED1A3BE9C473792E62C97179F9C571,0,2017-05-08 08:59:45.000,7,9014,50079556
12490292,B6A2251024FA748F44656F1F1EAFC5E289D11A61D760A70DE3BF8F6A60E13F8A1671A26B94E475B3,1,2017-05-08 08:59:47.000,7,9014,50079556
12490309,28066529A55A2FCCE63FBC9CE750D1E85AAF3911FC68B88898BDAA1D4EF457907F04A63A00B4C06F,0,2017-05-08 08:59:47.000,7,9014,50079558
12490702,31614E81C2CC47576260727DDF9CA6C9591A023BA21860F7ED7528E6B22BBF60DAC764901EE8AFDB,1,2017-05-08 08:59:56.000,7,9014,50079556
12490668,1AB23457B7D404D68B703C53F094C490C81E12DB84407A1280D823199760A1B5977514BB833F4E11,0,2017-05-08 08:59:56.000,7,9014,50079580
12490832,4B6B7F84357C1E82F13D1B7330E1299CBDC90C97DA3A314E,0,2017-05-08 08:59:59.000,7,9014,50079556
12490873,875A062E8BD5366A85D438FFADBDA84E1441F451DBB226B813C3EFAFB6FD329BE326931AD579D4C3,1,2017-05-08 09:00:00.000,7,9014,50079558
12490940,F8BFA4AABDC143B7353208FE849966252A51157482A4277AF543D742BBF4C0F3FA2D90CA853F4367,1,2017-05-08 09:00:01.000,7,9014,50079556
12492270,F47390660D257EA5855ABA015597DD1F654F718C330126DAF59CC5ACFD665455D021B15B383DF94D,1,2017-05-08 09:00:30.000,7,9014,50079579
12492400,7B6F11519BDE0CF6A4E7CA829BD310734394FDDB655C86499D017781730154B3FD55486A22F6002C,0,2017-05-08 09:00:32.000,7,9014,50079579
12492417,07277F65EAEA781465DF16E03CF60A50E29893AE46EF75AE9F32D09A7536B0BDCBB12A9A0AD24D2B,0,2017-05-08 09:00:33.000,7,9014,50079579
12492509,254B03B2FDA052742F564152AB612CA4F0CB4DEB1F37CFC43507B0272CAB5E5C05365287F60CD9B3,0,2017-05-08 09:00:34.000,7,9014,50079579
12492599,0599491D0BFF3F466AD4BBDFC3938845AAF3D769073859958481B1E7A3D8EFE7F74170B198AEBA30,0,2017-05-08 09:00:36.000,7,9014,50079579
12492898,5DAE79BFA2E722BC4475363D03432A4B5F300F9818E71B5BE32993F170962117ED0EBB656A3D668F,1,2017-05-08 09:00:43.000,7,9014,50079554
12492944,660BAD415E91ADA352640BFD673C87CF573955D5D3CD1629E1CE891E12BF2518379FC65543572927,1,2017-05-08 09:00:44.000,7,9014,50079554
12493022,836E31455A2A5F49B04FF45A0E20DAFBD357A3A05D0F7DEC2B76B2AB887144AEE78A7F6A77209A21,1,2017-05-08 09:00:46.000,7,9014,50079554
12493469,C476E905C0F095D10D618723B8F8D471EB3132B3CE0589F0B3876E26377950CA3384029969183D56,1,2017-05-08 09:00:57.000,7,9014,50079556
12493507,F86CD258FD5708A56FB649251283E45452BCCD31CA2C12E2545CA1CA1247D531CE0AB0D66DCF78BC,1,2017-05-08 09:00:58.000,7,9014,50079578
12494174,54195E9A521972738336077DD492106A6C573DC15AC7AB8B897D1F0617F056B0D0F0C5B32B8C0C41,1,2017-05-08 09:01:15.000,7,9014,50079562
12494208,6D0AB73505994BB5102197B4628A5BB8113AAA8762C500101E532F953817859CE5141CEB19F01FF5,1,2017-05-08 09:01:16.000,7,9014,50079551
12494243,47347B24C0687D52BCC8F3CDE907308B57B4478ECA5CB2236212FA882AB11E9732064CAAE4C8E6E5,1,2017-05-08 09:01:16.000,7,9014,50079562
12494310,411BDA2C15370F835436BBBC0AD540AFF216040EDB8A215834B4EF3CA8E2B806AAA3D215FA00127E,1,2017-05-08 09:01:18.000,7,9014,50079562
12494324,0FA40A9C30223DC4F5EF83B6EABE1174BBA68ED1CF6E6C495F0C4198C48F261ABA661E28CD24B9F1,4,2017-05-08 09:01:18.000,7,9014,50079551
12494355,18BAF2CB1ECA5966B758AD8C2320E3FD17E80925A5ABF6B93F3B593BDCE77468B6912CC1F861FB2A,0,2017-05-08 09:01:19.000,7,9014,50079562
12494438,2B3143507236C27329C42E3688F3F0ADADC181AE300C7DDD8223B4825FBF430B258BBC8329FAB921,0,2017-05-08 09:01:21.000,7,9014,50079562
12494525,7708FAE67B31EC47325ED1F110B890F68D8A674F394792B4C5FD206DAFBE5AB072C4D63946B4CB4A,0,2017-05-08 09:01:22.000,7,9014,50079562
12494478,F77901EE555CF4A17941DD7E43080F194FDBEECDBB73CEED799BD79DB10988A62B7AA83067622187,1,2017-05-08 09:01:22.000,7,9014,50079551
12494538,2FE95C82EEED869C38716034B287EB17F63D5072023225226D5780397BE68622E9B6274A2277FB6D,0,2017-05-08 09:01:23.000,7,9014,50079562
12494665,342C6A406CC3C3DAB62BC735D97697BEF2C3C8373396AF139B7C762F4F0E5548EC437FFC1A826AAC,0,2017-05-08 09:01:26.000,7,9014,50079556
12494668,5409AD34EFD6006A51D1C0BC4D3D99AB60FEA0A6282E91E7105C3562565751839EDC368D2221D82F,1,2017-05-08 09:01:26.000,7,9014,50079551
12494690,3A89DB4A037ED8040CA2AED0C07694A6677F270ED0397DFB924AEAE452BEA3D8DA357E9604453872,2,2017-05-08 09:01:27.000,7,9014,50079556
12494736,5C1754D4B9FAFF18E3DED816C280A0EFDE8D6A5DC2748764A7536865BA1002B5A63928C4E31DA9B9,1,2017-05-08 09:01:28.000,7,9014,50079551
12494808,E9FD059DC89F1CEC43E627FB54ED99497DAF11351403D5B17FAA8A0AA8A48503E871E5EE2FB533FB,1,2017-05-08 09:01:29.000,7,9014,50079551
12494829,5079FD07B6002873C7BD28A91292952DAD9CBD26BF8A92860C599D6A76C8FDE074054F142664B110,1,2017-05-08 09:01:30.000,7,9014,50079556
12495021,7FA1D67BACD28BFE3D33A4CEEE81623321B2D0C87EA8A6B37BB79C8F6779E71D16469920DCD6E77B,1,2017-05-08 09:01:34.000,7,9014,50079551
12495073,8160365E93BCDB69965357E0564EE34FC417E209DB07D1B60618FD11D47906104CABE9642F847F11,0,2017-05-08 09:01:36.000,7,9014,50079586
12495136,D21A58BE54267E55C4A1BA0695F78C8460F1B4D68636E7FAAF1E12C454EEFFB48772E0925607B368,0,2017-05-08 09:01:37.000,7,9014,50079556
12495116,1B7A67CCE1DE61EEAB618354262B1509AD1D5682EE0ABA2594A284E4B3DC684F4D650E6C84B438AE,1,2017-05-08 09:01:37.000,7,9014,50079551
12495172,821120702BE214971618A52442DE51C212C390D0246C1C932D5E97E7EABE8A02C5D455CE678B3E07,1,2017-05-08 09:01:38.000,7,9014,50079551
12495162,AF74DBA86719AF6C0C180031ACCB456FE99F32DC85A297350579E9AEDFF094072850E2D7F68D2272,0,2017-05-08 09:01:38.000,7,9014,50079586
12495573,FC0E7F53EA8355A26F8350AF94809D54217CC28C122FB71CE6658767C514D94783D32044B9AE6B5B,0,2017-05-08 09:01:48.000,7,9014,50079551
12496559,591E7DE3EA611E8D7F35C3BBC71777FE5A2782512A7DB579D2C7C15BD7D981C2D3BB01A8B81F88D4,0,2017-05-08 09:02:11.000,7,9014,50079554
12497182,5EA5871569EC2DA70120B0D44F8F0ABAAEACBB1D2D68502D77E9C5A11E96E3D553A051296C168EB4,1,2017-05-08 09:02:24.000,7,9014,50079554
12497286,9C1A3E40638E109184C01334A285E99861396ED798AAEE24FBF27A7C462432BB301AE0EE58287B06,1,2017-05-08 09:02:26.000,7,9014,50079732
12497374,4B06BE5594D7BF37123322D173D0598A779FC472A1A4C56BF5BC3651AF1CE1F6234E0DDD86143220,0,2017-05-08 09:02:27.000,7,9014,50079732
12497459,14945DD8BE1020D00C0E45E3AC03FCB27C0B896A40E6CB60DC5811E8652BFB6BA2761002BF3A57E2,1,2017-05-08 09:02:29.000,7,9014,50079732
12497474,74FBF4EA7B6BDD9817E1367609A754C720C864146879BD195A6260CA1BFB173FF51A996C34C9FE6C,1,2017-05-08 09:02:30.000,7,9014,50079732
12497542,F04397E843DBF2782F761817C96D3315361232EC009EB3D89126C679FBCDC52FB8AEF61AC21C110B,1,2017-05-08 09:02:31.000,7,9014,50079522
12497635,D64C1AA8FD29FF5C4B1342491B790A28093CC3D69F7A4D083FCE051B5442B91F606D86D82F99D7CE,1,2017-05-08 09:02:33.000,7,9014,50079732
12497655,8AA3CCED80E3F28B970591BBB6CDEE2B25024BF627B83A11EC6891308921B44B7EFF86526956E588,0,2017-05-08 09:02:34.000,7,9014,50079732
12497831,CA2D4A0D642461EFA17A664CC1F3AA0CF7017150E44036581261295B186F0C2F50C467C80A2FB9FC,1,2017-05-08 09:02:37.000,7,9014,50079732
12497882,11F3078558ED5E92689D9F0BADFDC025651E3739A59802116A3669EECC2F2E2FFBCA98235CE66160,0,2017-05-08 09:02:38.000,7,9014,50077704
12497923,92D177C2ECC395D62BE7FF8BAE3B9471F2BA1B706486121C2F44A7AD0EF65A484F369C59D33655DD,1,2017-05-08 09:02:39.000,7,9014,50079732
12498017,1C894FBC7A8AC634842740BB4203952FAF5AFE43EC47469D337B7962D5C91C04B03E607D5BEC3FC1,0,2017-05-08 09:02:41.000,7,9014,50079556
12498025,E98EFCCAF3500A26F13C43781357276F11A27F3FABD965C8144972AD79D42A6067A6D62F8CAF1B1D,0,2017-05-08 09:02:41.000,7,9014,50077704
12498370,6312F6A4F78C4359CE2F4C60A886D129A2A48E4C9218DDE8FE636197DBE3C00BF963D0400CDAE53C,0,2017-05-08 09:02:50.000,7,9014,50077704
12499537,B9745453B04C606BF0706DB67A7413B4F51177080FCFFF95FB523DE78332808A37E4DB3317702C53,1,2017-05-08 09:03:17.000,7,9014,50079572
12499788,5B2AEEBDB92CA4E6D8F5B77A51EC8B6C1245C7C7B54296F8BDDD94E82CC9D915A746A34DA04D4556,1,2017-05-08 09:03:23.000,7,9014,50079572
12499789,16E0CDCACF3DD6983A30D99E9552A35B87CEF25AA3CDC4C6C05A0DADC76624B0DAE8953C8926570A,0,2017-05-08 09:03:23.000,7,9014,50079562
12499869,011A876AA725CB775816C11983A61A7ABC66C52BB6F2A702B1F0AC8DC444BAC191D4599EBE2D98CA,0,2017-05-08 09:03:25.000,7,9014,50079562
12499928,78D6BA761CEF569E4D11491A6FC61E82066002BF71F54A55DF017B3299FBCD50926C904917FCC7CC,0,2017-05-08 09:03:26.000,7,9014,50079562
12499944,ED2C4BF01DFFC137D2BCDC69E304F5711483C777E002C4734EF33A8191EECDBEB65DFBC6B55AF229,2,2017-05-08 09:03:27.000,7,9014,50079562
12500048,B66AC2DCFBCFF6390A0F1ABB9D246959EB7A170ED83447EB31DEB19927A24DF2E806633E59D6DE47,0,2017-05-08 09:03:29.000,7,9014,50079562
12500449,B76E41A58E796743FDD0075CC68205E2FD4B47C3B6C3818184B1AFC498D78B8A9E22FEEEEAE4BE57,1,2017-05-08 09:03:39.000,7,9014,50079562
12501233,DEF0C9694A3EA2EF1416802B3B9BA86D42A3238247C2059F219C8A833A8CEA649380606FE52A1FA4,1,2017-05-08 09:03:58.000,7,9014,50079730
12501526,14EB05E15E8DB23BC6AC536F14264AAA22D0B0847939129E95D183500B089C7C0A0389B24BFF36C4,0,2017-05-08 09:04:05.000,7,9014,50079730
12502425,21B288788DB88BE6C64474AE953956E14B5E114470C640184DB94FE1F4BB7B19961DD697BC41D850,0,2017-05-08 09:04:26.000,7,9014,50079532
12502601,92B10190A9FBE7E7D6FC96FBA865D20D499C14F378E132CB2B67595293AF5E3F0F5EC3CFC1B261B4,1,2017-05-08 09:04:30.000,7,9014,50079730
12502633,6F4740105CC23D960245AA97E297C4DDE145F885CF407179AD5EE39BCC7DEB1EB53F828054FAF864,0,2017-05-08 09:04:31.000,7,9014,50079570
12502648,8082E3624AACA994868A6D8724E6EAF6369643B161B848C4CB7D2DE0C3D6B9DA9104C404F7885A45,0,2017-05-08 09:04:31.000,7,9014,50079573
12502713,103600B61CC2789290D6FC78166A54FE18C85D675421A3A888AA93954A0BBD6FF78EBB580B9BEE05,1,2017-05-08 09:04:33.000,7,9014,50079573
12502783,95C2709D5DD8E199EBF09A6C33D6FFBA94DDF2F488D94BF8446929D5E471AD4DAA48E50A43AF528F,0,2017-05-08 09:04:34.000,7,9014,50079573
12502820,20495B68B6A35C65BA1585876EA02A19E7F50036688C1B4BA8D627B01703C28E20B821E23D302E0A,1,2017-05-08 09:04:35.000,7,9014,50079573
12502922,049B217A33BAC86F66E6E1460A67EC5839ED51E2207CD38102205294A55BF0E5D2045FF389E4372B,1,2017-05-08 09:04:37.000,7,9014,50079574
12503083,D0F34BABA05577871532B1F98199FD8820CD09FCAFEAB5EADF371605559762BA80A81B7E3B966A5F,1,2017-05-08 09:04:41.000,7,9014,50079574
12504305,1A6A203C288C247DAB9EB0E78D8AB6E02483000648375C12A8D17F5C7F5B2AB235A58B993245836C,0,2017-05-08 09:05:10.000,7,9014,50079583
12504343,BBFAB864A9764FB93B33C76CA964C50E34D0E369372175C24B933F4BF6B3E01EADAF6B950DF1499A,0,2017-05-08 09:05:11.000,7,9014,50079583
12505000,1500B89E902A52BC635F131E496BB10205B184CD06851E2C192DAFA22126B717BD848A6214C6EF20,0,2017-05-08 09:05:27.000,7,9014,50079732
12505262,9404AAF1D4B703F22D0A73B3050C23FDFC82E51576072D8C502BDF38DB5D244B25ED7C64A669AB38,0,2017-05-08 09:05:33.000,7,9014,50079562
12505345,A6F5D299B5D2D4396DCF1FF47B0F9863A765488183BCA2F192FD945409C14AF4F87047C77E6ED5C7,1,2017-05-08 09:05:34.000,7,9014,50079572
12505639,663F2B1A66B0502FCDBBD130971039CAA8673B0441BCF7BADCC1057743FEF457EA6A1F862DB33478,0,2017-05-08 09:05:41.000,7,9014,50079562
12505915,97A187AE0044B307AD82D8C0D6D1E832A3B6F377217841EFCE90F391ACD8A968AC664F15EF14FF4F,0,2017-05-08 09:05:47.000,7,9014,50079546
12505963,F763276E117F59AAC034CC14087FD962F114FF6D2F99B7D4F50E5CFD05FCD40A002F5360B564FF14,0,2017-05-08 09:05:48.000,7,9014,50079553
12506117,93E3D9D9E26B2A2D5A491DE056A5E2DDFBE6B0E1C51962CB22C36D5EAFC1DECD5BE60FE636F702F4,0,2017-05-08 09:05:52.000,7,9014,50079546
12506204,93E3D9D9E26B2A2D5A491DE056A5E2DDFBE6B0E1C51962CB22C36D5EAFC1DECD5BE60FE636F702F4,0,2017-05-08 09:05:54.000,7,9014,50079546
12506261,CE93F32E792CBF8C3C73C6EA17ACD624A1584DAD777572FBE52E4A6069EABFD57B59FF229E34555D,0,2017-05-08 09:05:56.000,7,9014,50079546
12506382,0A26D3A1A4541B2ADA20C1054986118894560268F8D7769D4144F763113B66A252789D1D228FD355,1,2017-05-08 09:05:58.000,7,9014,50079546
12506434,EB10D9BB21E9314F2E5EF3B1871A165E6CFBA6A253512A0107F1108CBC1663BD464E96BEF96082DA,1,2017-05-08 09:05:59.000,7,9014,50079546
12506536,5F3F0E48897DD3D71C4FEACEE813F0DF1BE471232038DACF169F2B59F306464A47DB3A10FB55F82A,0,2017-05-08 09:06:01.000,7,9014,50079546
12506694,F3EEB0BA9466763B083D31778016A43C1754BDEEB2470721179C27BE80708D8168ACF4A2FCCCA2D1,0,2017-05-08 09:06:05.000,7,9014,50079620
12506716,B33C1E7EACBE9813E4D66E9E822DFD19DCF8959F27E5660D3C146754C769EA65BA86946EB830E8E3,0,2017-05-08 09:06:06.000,7,9014,50079551
12506797,6621A5CB5B1911F42EF4229ED53D1EBF0A8AC758E981AE45A6990D40552473E674CF63B04B6E45BD,1,2017-05-08 09:06:07.000,7,9014,50079620
12506798,66CE66115D075135BE83F895CC3D2B250CAC9CD6FFA89D47161381F431A5B095E14D1C479C353B6E,0,2017-05-08 09:06:07.000,7,9014,50079546
12506864,F978ED6516CD614F9BFB7C9964911BD6CA13A386F7E5E04C600583C1411986C7E2451749EDEB5B09,1,2017-05-08 09:06:09.000,7,9014,50079620
12506999,E827C9C13C38B42BBE91D19836041CFA83993645B8F262898915673121F027EAEC9A8095233B5F84,0,2017-05-08 09:06:13.000,7,9014,50079546
12507040,6DF90C92945C7DF8C9AE8EE74DE4343A84B88E41BC82141EAFBE654476C41530492741E5901C66E7,1,2017-05-08 09:06:14.000,7,9014,50079620
12507238,2218AA7926DB0F4A9F9C727B81782FA56306DC397A25D767,0,2017-05-08 09:06:20.000,7,9014,50079546
12508168,E41B7F07E04C3DA90ACA40CD43AC6413ABBAEFD3105050A17721AE0C0ED0CD94C407B183F6C6C51A,0,2017-05-08 09:06:44.000,7,9014,50079730
12508286,4FD29DD23B7FF65E28768657A635D2CFFEA523A8F18D54AE24E45C8CE2F38E9511A4166CACB0DC52,4,2017-05-08 09:06:46.000,7,9014,50079730
12508603,5C4819BD09DBC5F71BF18470CAEEC37BD35D2294B7B644EDA2DE3774E0BDCDF4203EBDB4300D0E90,1,2017-05-08 09:06:54.000,7,9014,50079555
12508807,8B845C19CF9CA6C9CAF48D998F9F67BD4454AFFC8B9B8CED393BE6B707C526E039B1B614F2743BF4,0,2017-05-08 09:06:59.000,7,9014,50079555
12508887,3EE8CBA41EC22BFAE380A7DC582750E05C77503407900F5A9152ADE237EB5641288BFAB7ADBA74EC,1,2017-05-08 09:07:02.000,7,9014,50079555
12508998,00637A7787FB69C1737EB64AFD38ED16E594B112EEFB722F8A2446447D37E5BD31FEDBCFBC83A5E1,0,2017-05-08 09:07:04.000,7,9014,50079555
12509039,A074183DB63CA8B0408EFE9344500EEBE522E65B91F6272C25EA0260F95CC91C924616C92614E34E,0,2017-05-08 09:07:05.000,7,9014,50077704
12509116,D6A49627C665D39E978C434524D2096701D1FB54882A80AC0BAE9B9669DD511E14591219733A04D6,0,2017-05-08 09:07:07.000,7,9014,50077704
12509163,B33986DE13D535B69B5B47B107114214DBC0CFF86767C25568936F366823030307054952B478D51E,1,2017-05-08 09:07:08.000,7,9014,50079555
12509239,A11CEBB343C1012580AB38011D9FD52CE569633562372705AD4C9E822BF814549A130FD5034D2DFC,0,2017-05-08 09:07:10.000,7,9014,50079555
12509299,774C127B44824DC10C864D5D6215C4F73DC7846D1C7C93A0B62160F0DC62CE4C05A318F1098826C4,0,2017-05-08 09:07:11.000,7,9014,50079580
12509453,45644B2C661A940875DFFD1B7DE23CEBEF172CF4BF2DB8353E43CA335FB8D5AB600270DDD4E9D7BC,0,2017-05-08 09:07:15.000,7,9014,50079580
12509451,F44C549BFE92D0B7D9E062ECE3E5CD139014E6B9093CCE37,0,2017-05-08 09:07:15.000,7,9014,50079555
12509558,425FE723DE1C42501304CB65988C5F7DFF1E6D8720F4CE1EEDC4FF1A8927D25FFBA27132081820B8,1,2017-05-08 09:07:17.000,7,9014,50079555
12509538,C94E7782F9F0D9E69F5B9DF8FE22EADAA174CD6F24981A8A,0,2017-05-08 09:07:17.000,7,9014,50079582
12509589,C94E7782F9F0D9E69F5B9DF8FE22EADAA174CD6F24981A8A,0,2017-05-08 09:07:18.000,7,9014,50079582
12509665,63FBDD0EB8B47D64BAECC2B17041FF4D2E360C4FD2D47A69BE5FA95ACD7D8AF6BE1F152C03CA103A,0,2017-05-08 09:07:20.000,7,9014,50079582
12509836,1AFE894DEF61099E32FF3F5370CA920287ADB9E09DAA902903E6E26CF8EC2ADD849A63F8126C4E98,0,2017-05-08 09:07:24.000,7,9014,50079555
12509898,A449EABC1AB7177D45F3674023F9C88BB327EF3C374B24B0EF65585D2C9C1E4DF1958F2E145655A4,0,2017-05-08 09:07:26.000,7,9014,50079555
12509991,76E1494D8419DCEA9BB0325832A90FE6A6FE6D7F2C28141A22AD402A30C5E852A5E355DD7AC4D0A5,0,2017-05-08 09:07:28.000,7,9014,50079551
12510407,A01F5BDD28DEF2EE3137B34ADEBC19CD159EE3F469C69686578364F3B33B014E69349237F6554FAF,0,2017-05-08 09:07:39.000,7,9014,50079555
12510527,F6C14CF8B8EF8755018C0872EACB659E0D328A970DA7581C4B5749CC55A53F07FFC224BEE042091A,1,2017-05-08 09:07:42.000,7,9014,50079555
12510736,A55D2A340A27A6F0DA700F38F2E1F216F8CFFC301366C20A6ACE3D184B238E370BF55CD920213C1E,0,2017-05-08 09:07:47.000,7,9014,50079555
12510745,0F297AE382CC675786FB09FD595D0259E7E6BEB7BB29501456F0FDA20070D9A4A2CF4273D9155C71,0,2017-05-08 09:07:47.000,7,9014,50079561
12510791,4CDE58A0CB787E5EDA3A58509925550DCFBC648A170BA3475CA020A4670FD6B9CEDB6D9D4ACAE580,0,2017-05-08 09:07:48.000,7,9014,50079561
12511152,8D5665EC483D392C1254BE36544CC05A0700151F8C4AD9064A12260B1A7B99DA50FBF039843B6593,0,2017-05-08 09:07:57.000,7,9014,50079555
12511420,DB549C34CC95E15F482B03C022660C001B5C667C0A819B1A9042609D76305E322F1EE3A6B7A74BD1,0,2017-05-08 09:08:04.000,7,9014,50079543
12511468,77F794BEFB01BBF0F60B10811D375C58B295EEC6729B8A050D095FD75252746E0FA38755994AFF4E,0,2017-05-08 09:08:06.000,7,9014,50079543
12512370,5DFF935608FDF8AD30FB1CF7644446DBC57466044BBBF0A6AA9C8C7D8C8AC71A537802AE093EE6A6,1,2017-05-08 09:08:29.000,7,9014,50079732
12512574,11211A44B45D999628F8BDEBFDE248ACF0962249D11093A798F6DA93ABDDF653732B2A9FD4856B09,0,2017-05-08 09:08:34.000,7,9014,50079581
12512734,170C3736301691FE268B872FD97552B6E6C6E0F26C7ADDC6916148FA0C940022FF2E8362C8C6F265,1,2017-05-08 09:08:38.000,7,9014,50079581
12512798,F04397E843DBF2782F761817C96D3315361232EC009EB3D89126C679FBCDC52FB8AEF61AC21C110B,1,2017-05-08 09:08:39.000,7,9014,50079573
12512930,89A4588533C74DD828A41103B375C4BA07F6A216900E07F958C1D5510F0C41B048E1632FA9254481,1,2017-05-08 09:08:42.000,7,9014,50079554
12513181,90074F3BE155F9F351C8F8BBC758C566D6FB887F134C38416F4E7DC871564D41ACE261D15DCC5A1C,0,2017-05-08 09:08:48.000,7,9014,50079556
12513251,518B9DAE4B2EBEBF7CA7B92DA4ADEA6C0E519E598DD54FB9D411D1F72441D1F2FF2BA10F8EF6BEA8,1,2017-05-08 09:08:50.000,7,9014,50079556
12513352,764D7B577B02E6A7820A485CA5154807D63CA86F59437F1070483BCAB79684DEA01A48C6198BD420,0,2017-05-08 09:08:52.000,7,9014,50079556
12513363,EB5ED5B30FAEDAC85F36A0633B9DB3A21DE20AF473306388039F49E8CBEFE871E4BA6016DD443EC6,1,2017-05-08 09:08:53.000,7,9014,50079556
12513454,5B2DE6E1D50E867F4409C49D1EDF9CF77968615F8377EBEC24D5E1B65DD6F7B35B5D7D2838C2C99A,1,2017-05-08 09:08:55.000,7,9014,50079556
12513558,7556B2EA41CC19884EC5776B7783CB3A0104184E421191FBA4545FB3AC8994EE9B192EC2D69A52A6,0,2017-05-08 09:08:57.000,7,9014,50079556
12513568,7556B2EA41CC19884EC5776B7783CB3A0104184E421191FBA4545FB3AC8994EE9B192EC2D69A52A6,0,2017-05-08 09:08:58.000,7,9014,50079556
12513759,537A793F069852ED8F8BFA5227985C253A5121A3D9EBE1C8BC93A20AEB1C3255983EF11684B475E4,1,2017-05-08 09:09:02.000,7,9014,50079572
12514539,56E5D7A2EEFCFFBB785DE2C16C7473CB29212FDB605D4C0031C3EEB53557A15B8EE25D40C943E386,0,2017-05-08 09:09:22.000,7,9014,50079561
12514778,B6949C932293363DACA3E6A79F7D079B9B129D8546426624F0EBAFE4B5FCFF4A884AB3DEA43CB40E,0,2017-05-08 09:09:27.000,7,9014,50079578
12514819,6F4B041900274A9B2914A7444930A0278AC95F3AD3CC2BC9F33E5AAE6CF605286965B48EB6046EC7,0,2017-05-08 09:09:28.000,7,9014,50079578
12514885,3106E615832C5BE8FD201BF1D6B21326996A4E426C90E6F2F97D35C0217349AFB4907403374D363B,1,2017-05-08 09:09:30.000,7,9014,50079578
12514975,B8A85F21CFC6FCA3A63308B56CE25112D01F724318CC5FC7567F326E176F6F931AE4F9208910C4FA,0,2017-05-08 09:09:32.000,7,9014,50079543
12514999,B85C88D078161FA351DAFC32AC5CD819D8661EED510E80362494A7606CB8299C64B3885AB2E28225,0,2017-05-08 09:09:33.000,7,9014,50079561
12515005,56D97D2639FD818469002BCCE5248B4AAC79B026C946EC6193DAB702C02DD8B2BA53D329EF3E7B5E,0,2017-05-08 09:09:33.000,7,9014,50079578
12515015,85DBFE37E44A8ADBE49814A41B5645F03296F498913216C24C4A574016BC3284ED4D9C814CC9B3D2,0,2017-05-08 09:09:33.000,7,9014,50079570
12515044,5A1D4C97240ABB6C8EF9E2D45108966B2AC732285A87A3409AFDC4E744376043A4F219228AC770B9,0,2017-05-08 09:09:34.000,7,9014,50079580
12515025,B85C88D078161FA351DAFC32AC5CD819D8661EED510E80362494A7606CB8299C64B3885AB2E28225,0,2017-05-08 09:09:34.000,7,9014,50079561
12515096,18BB6BC083DFA4CA535034456EEC149418DDB066266D286A854C587DEE79AA5508D34AB6A9E436CD,1,2017-05-08 09:09:35.000,7,9014,50079580
12515098,FCA10199B9543A4DDC453DBCDA16EC42EED6350090F3BDDB8B2D9746F344CDB303A2885BD2446544,0,2017-05-08 09:09:35.000,7,9014,50079570
12515172,D389E682C02F33A10FECAA633CA847443388008D1D611F846C23C0572BCC1D10D50BCC20C509BFAB,0,2017-05-08 09:09:37.000,7,9014,50079578
12515369,3FE767DC39A6570BE65647EE3E499F00EDD8F2ADBF1FB16A6DE3A4804E2B9AC11D6E1588A27C65EB,0,2017-05-08 09:09:42.000,7,9014,50079580
12515540,F54B23A0CD039788FD2C1BC3B9ED7A9339216862555F8DE2C44EB9AF3A209EC4B604BCDB092BB96A,0,2017-05-08 09:09:47.000,7,9014,50079620
12515687,2EBAE3FCB35B6825FB210B1C0482C3F8AC04C9C811933C990344EB5BCC9B5D6F811EBA73C8D35238,0,2017-05-08 09:09:52.000,7,9014,50079574
12516585,8AA20696CB3962C4DB57554C97661788E043B27478C6BEE9051B2F15C685EFCD75E9D2E081D08C20,1,2017-05-08 09:10:16.000,7,9014,50079581
12517375,627849C1208BBA8FC854F8610404FD668B58420621B34AF230E02289D6819FDAA100B5653427FCAB,1,2017-05-08 09:10:37.000,7,9014,50079585
12517514,4D6387E26C8E0819DA4E1D288DFEBBCA8BA7AB40FB8C1A7C21D3D208274ACB3794FA5CCE01663D94,1,2017-05-08 09:10:41.000,7,9014,50079585
12517759,D0DA94D35F205CFFBF28BCAA3BEB48D5284C88A9A28910C92C7E8A6E4F8EA088B73F8FCF6FE72F5E,1,2017-05-08 09:10:46.000,7,9014,50079585
12518218,18238E7E6F50801C0E4A4A69ED035581E51131568C6FD341D9C5AB9CD95AB92E86D24B853CCD4D32,1,2017-05-08 09:10:57.000,7,9014,50079585
12518292,C64065BB1184207F89BEA26D4C9798DD08702D4DB35107A377FC81255F64F0ECC5B5DB5D70DB3086,0,2017-05-08 09:11:00.000,7,9014,50079585
12518381,8D9DDFC76D80F50371AEDEF27A632486597FF82ED2A49872F9B92BA03483BAE8C3CA83BF4503C8AB,1,2017-05-08 09:11:02.000,7,9014,50079581
12518523,7BAB130E446886595A89F2858288CD4F7E10F5ED343471BAD954ADF7C9D8E35704735A28FDE64628,2,2017-05-08 09:11:06.000,7,9014,50079585
12518526,0CB6DA416098FB2003B6EF6A520381EFCF9B8D95D193B03518485CDCF85473B67D3EBC26C4314C2F,0,2017-05-08 09:11:06.000,7,9014,50079732
